id,Course,Hole,par,yardage,fun,difficulty,maintenance,city,state,postalCode,photo,thumbnail,description
furman-university-golf-club-13,Furman University Golf Club,13,,,,,,Greenville,,29617,,,
furman-university-golf-club-14,Furman University Golf Club,14,,,,,,Greenville,,29617,,,
furman-university-golf-club-15,Furman University Golf Club,15,,,,,,Greenville,,29617,,,
furman-university-golf-club-16,Furman University Golf Club,16,,,,,,Greenville,,29617,,,
furman-university-golf-club-17,Furman University Golf Club,17,,,,,,Greenville,,29617,,,
furman-university-golf-club-18,Furman University Golf Club,18,,,,,,Greenville,,29617,,,
gaffney-country-club-1,Gaffney Country Club,1,,,,,,Gaffney,,29341,,,
gaffney-country-club-2,Gaffney Country Club,2,,,,,,Gaffney,,29341,,,
gaffney-country-club-3,Gaffney Country Club,3,,,,,,Gaffney,,29341,,,
gaffney-country-club-4,Gaffney Country Club,4,,,,,,Gaffney,,29341,,,
gaffney-country-club-5,Gaffney Country Club,5,,,,,,Gaffney,,29341,,,
gaffney-country-club-6,Gaffney Country Club,6,,,,,,Gaffney,,29341,,,
gaffney-country-club-7,Gaffney Country Club,7,,,,,,Gaffney,,29341,,,
gaffney-country-club-8,Gaffney Country Club,8,,,,,,Gaffney,,29341,,,
gaffney-country-club-9,Gaffney Country Club,9,,,,,,Gaffney,,29341,,,
gaffney-country-club-10,Gaffney Country Club,10,,,,,,Gaffney,,29341,,,
gaffney-country-club-11,Gaffney Country Club,11,,,,,,Gaffney,,29341,,,
gaffney-country-club-12,Gaffney Country Club,12,,,,,,Gaffney,,29341,,,
gaffney-country-club-13,Gaffney Country Club,13,,,,,,Gaffney,,29341,,,
gaffney-country-club-14,Gaffney Country Club,14,,,,,,Gaffney,,29341,,,
gaffney-country-club-15,Gaffney Country Club,15,,,,,,Gaffney,,29341,,,
gaffney-country-club-16,Gaffney Country Club,16,,,,,,Gaffney,,29341,,,
gaffney-country-club-17,Gaffney Country Club,17,,,,,,Gaffney,,29341,,,
gaffney-country-club-18,Gaffney Country Club,18,,,,,,Gaffney,,29341,,,
glen-dornoch-golf-links-1,Glen Dornoch Golf Links,1,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-2,Glen Dornoch Golf Links,2,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-3,Glen Dornoch Golf Links,3,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-4,Glen Dornoch Golf Links,4,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-5,Glen Dornoch Golf Links,5,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-6,Glen Dornoch Golf Links,6,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-7,Glen Dornoch Golf Links,7,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-8,Glen Dornoch Golf Links,8,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-9,Glen Dornoch Golf Links,9,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-10,Glen Dornoch Golf Links,10,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-11,Glen Dornoch Golf Links,11,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-12,Glen Dornoch Golf Links,12,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-13,Glen Dornoch Golf Links,13,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-14,Glen Dornoch Golf Links,14,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-15,Glen Dornoch Golf Links,15,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-16,Glen Dornoch Golf Links,16,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-17,Glen Dornoch Golf Links,17,,,,,,Little River,,29566,,,
glen-dornoch-golf-links-18,Glen Dornoch Golf Links,18,,,,,,Little River,,29566,,,
golden-bear-golf-club-1,Golden Bear Golf Club,1,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-2,Golden Bear Golf Club,2,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-3,Golden Bear Golf Club,3,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-4,Golden Bear Golf Club,4,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-5,Golden Bear Golf Club,5,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-6,Golden Bear Golf Club,6,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-7,Golden Bear Golf Club,7,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-8,Golden Bear Golf Club,8,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-9,Golden Bear Golf Club,9,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-10,Golden Bear Golf Club,10,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-11,Golden Bear Golf Club,11,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-12,Golden Bear Golf Club,12,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-13,Golden Bear Golf Club,13,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-14,Golden Bear Golf Club,14,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-15,Golden Bear Golf Club,15,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-16,Golden Bear Golf Club,16,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-17,Golden Bear Golf Club,17,,,,,,Hilton Head Island,,29928,,,
golden-bear-golf-club-18,Golden Bear Golf Club,18,,,,,,Hilton Head Island,,29928,,,
golden-hills-golf-and-country-club-1,Golden Hills Golf and Country Club,1,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-2,Golden Hills Golf and Country Club,2,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-3,Golden Hills Golf and Country Club,3,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-4,Golden Hills Golf and Country Club,4,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-5,Golden Hills Golf and Country Club,5,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-6,Golden Hills Golf and Country Club,6,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-7,Golden Hills Golf and Country Club,7,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-8,Golden Hills Golf and Country Club,8,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-9,Golden Hills Golf and Country Club,9,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-10,Golden Hills Golf and Country Club,10,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-11,Golden Hills Golf and Country Club,11,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-12,Golden Hills Golf and Country Club,12,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-13,Golden Hills Golf and Country Club,13,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-14,Golden Hills Golf and Country Club,14,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-15,Golden Hills Golf and Country Club,15,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-16,Golden Hills Golf and Country Club,16,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-17,Golden Hills Golf and Country Club,17,,,,,,Lexington,,29073,,,
golden-hills-golf-and-country-club-18,Golden Hills Golf and Country Club,18,,,,,,Lexington,,29073,,,
golf-club-at-briars-creek-1,Golf Club at Briars Creek,1,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-2,Golf Club at Briars Creek,2,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-3,Golf Club at Briars Creek,3,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-4,Golf Club at Briars Creek,4,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-5,Golf Club at Briars Creek,5,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-6,Golf Club at Briars Creek,6,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-7,Golf Club at Briars Creek,7,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-8,Golf Club at Briars Creek,8,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-9,Golf Club at Briars Creek,9,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-10,Golf Club at Briars Creek,10,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-11,Golf Club at Briars Creek,11,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-12,Golf Club at Briars Creek,12,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-13,Golf Club at Briars Creek,13,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-14,Golf Club at Briars Creek,14,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-15,Golf Club at Briars Creek,15,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-16,Golf Club at Briars Creek,16,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-17,Golf Club at Briars Creek,17,,,,,,Johns Island,,29455,,,
golf-club-at-briars-creek-18,Golf Club at Briars Creek,18,,,,,,Johns Island,,29455,,,
golf-club-at-indigo-run-1,Golf Club at Indigo Run,1,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-2,Golf Club at Indigo Run,2,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-3,Golf Club at Indigo Run,3,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-4,Golf Club at Indigo Run,4,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-5,Golf Club at Indigo Run,5,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-6,Golf Club at Indigo Run,6,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-7,Golf Club at Indigo Run,7,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-8,Golf Club at Indigo Run,8,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-9,Golf Club at Indigo Run,9,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-10,Golf Club at Indigo Run,10,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-11,Golf Club at Indigo Run,11,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-12,Golf Club at Indigo Run,12,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-13,Golf Club at Indigo Run,13,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-14,Golf Club at Indigo Run,14,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-15,Golf Club at Indigo Run,15,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-16,Golf Club at Indigo Run,16,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-17,Golf Club at Indigo Run,17,,,,,,Hilton Head Island,,29926,,,
golf-club-at-indigo-run-18,Golf Club at Indigo Run,18,,,,,,Hilton Head Island,,29926,,,
governors-run-golf-club-1,Governors Run Golf Club,1,,,,,,Barnwell,,29812,,,
governors-run-golf-club-2,Governors Run Golf Club,2,,,,,,Barnwell,,29812,,,
governors-run-golf-club-3,Governors Run Golf Club,3,,,,,,Barnwell,,29812,,,
governors-run-golf-club-4,Governors Run Golf Club,4,,,,,,Barnwell,,29812,,,
governors-run-golf-club-5,Governors Run Golf Club,5,,,,,,Barnwell,,29812,,,
governors-run-golf-club-6,Governors Run Golf Club,6,,,,,,Barnwell,,29812,,,
governors-run-golf-club-7,Governors Run Golf Club,7,,,,,,Barnwell,,29812,,,
governors-run-golf-club-8,Governors Run Golf Club,8,,,,,,Barnwell,,29812,,,
governors-run-golf-club-9,Governors Run Golf Club,9,,,,,,Barnwell,,29812,,,
governors-run-golf-club-10,Governors Run Golf Club,10,,,,,,Barnwell,,29812,,,
governors-run-golf-club-11,Governors Run Golf Club,11,,,,,,Barnwell,,29812,,,
governors-run-golf-club-12,Governors Run Golf Club,12,,,,,,Barnwell,,29812,,,
governors-run-golf-club-13,Governors Run Golf Club,13,,,,,,Barnwell,,29812,,,
governors-run-golf-club-14,Governors Run Golf Club,14,,,,,,Barnwell,,29812,,,
governors-run-golf-club-15,Governors Run Golf Club,15,,,,,,Barnwell,,29812,,,
governors-run-golf-club-16,Governors Run Golf Club,16,,,,,,Barnwell,,29812,,,
governors-run-golf-club-17,Governors Run Golf Club,17,,,,,,Barnwell,,29812,,,
governors-run-golf-club-18,Governors Run Golf Club,18,,,,,,Barnwell,,29812,,,
grande-dunes-1,Grande Dunes,1,,,,,,Myrtle Beach,,29577,,,
grande-dunes-2,Grande Dunes,2,,,,,,Myrtle Beach,,29577,,,
grande-dunes-3,Grande Dunes,3,,,,,,Myrtle Beach,,29577,,,
grande-dunes-4,Grande Dunes,4,,,,,,Myrtle Beach,,29577,,,
grande-dunes-5,Grande Dunes,5,,,,,,Myrtle Beach,,29577,,,
grande-dunes-6,Grande Dunes,6,,,,,,Myrtle Beach,,29577,,,
grande-dunes-7,Grande Dunes,7,,,,,,Myrtle Beach,,29577,,,
grande-dunes-8,Grande Dunes,8,,,,,,Myrtle Beach,,29577,,,
grande-dunes-9,Grande Dunes,9,,,,,,Myrtle Beach,,29577,,,
grande-dunes-10,Grande Dunes,10,,,,,,Myrtle Beach,,29577,,,
grande-dunes-11,Grande Dunes,11,,,,,,Myrtle Beach,,29577,,,
grande-dunes-12,Grande Dunes,12,,,,,,Myrtle Beach,,29577,,,
grande-dunes-13,Grande Dunes,13,,,,,,Myrtle Beach,,29577,,,
grande-dunes-14,Grande Dunes,14,,,,,,Myrtle Beach,,29577,,,
grande-dunes-15,Grande Dunes,15,,,,,,Myrtle Beach,,29577,,,
grande-dunes-16,Grande Dunes,16,,,,,,Myrtle Beach,,29577,,,
grande-dunes-17,Grande Dunes,17,,,,,,Myrtle Beach,,29577,,,
grande-dunes-18,Grande Dunes,18,,,,,,Myrtle Beach,,29577,,,
green-hills-golf-course-1,Green Hills Golf Course,1,,,,,,Columbia,,29210,,,
green-hills-golf-course-2,Green Hills Golf Course,2,,,,,,Columbia,,29210,,,
green-hills-golf-course-3,Green Hills Golf Course,3,,,,,,Columbia,,29210,,,
green-hills-golf-course-4,Green Hills Golf Course,4,,,,,,Columbia,,29210,,,
green-hills-golf-course-5,Green Hills Golf Course,5,,,,,,Columbia,,29210,,,
green-hills-golf-course-6,Green Hills Golf Course,6,,,,,,Columbia,,29210,,,
green-hills-golf-course-7,Green Hills Golf Course,7,,,,,,Columbia,,29210,,,
green-hills-golf-course-8,Green Hills Golf Course,8,,,,,,Columbia,,29210,,,
green-hills-golf-course-9,Green Hills Golf Course,9,,,,,,Columbia,,29210,,,
green-hills-golf-course-10,Green Hills Golf Course,10,,,,,,Columbia,,29210,,,
green-hills-golf-course-11,Green Hills Golf Course,11,,,,,,Columbia,,29210,,,
green-hills-golf-course-12,Green Hills Golf Course,12,,,,,,Columbia,,29210,,,
green-hills-golf-course-13,Green Hills Golf Course,13,,,,,,Columbia,,29210,,,
green-hills-golf-course-14,Green Hills Golf Course,14,,,,,,Columbia,,29210,,,
green-hills-golf-course-15,Green Hills Golf Course,15,,,,,,Columbia,,29210,,,
green-hills-golf-course-16,Green Hills Golf Course,16,,,,,,Columbia,,29210,,,
green-hills-golf-course-17,Green Hills Golf Course,17,,,,,,Columbia,,29210,,,
green-hills-golf-course-18,Green Hills Golf Course,18,,,,,,Columbia,,29210,,,
green-river-country-club-1,Green River Country Club,1,,,,,,Chesterfield,,29709,,,
green-river-country-club-2,Green River Country Club,2,,,,,,Chesterfield,,29709,,,
green-river-country-club-3,Green River Country Club,3,,,,,,Chesterfield,,29709,,,
green-river-country-club-4,Green River Country Club,4,,,,,,Chesterfield,,29709,,,
green-river-country-club-5,Green River Country Club,5,,,,,,Chesterfield,,29709,,,
green-river-country-club-6,Green River Country Club,6,,,,,,Chesterfield,,29709,,,
green-river-country-club-7,Green River Country Club,7,,,,,,Chesterfield,,29709,,,
green-river-country-club-8,Green River Country Club,8,,,,,,Chesterfield,,29709,,,
green-river-country-club-9,Green River Country Club,9,,,,,,Chesterfield,,29709,,,
green-river-country-club-10,Green River Country Club,10,,,,,,Chesterfield,,29709,,,
green-river-country-club-11,Green River Country Club,11,,,,,,Chesterfield,,29709,,,
green-river-country-club-12,Green River Country Club,12,,,,,,Chesterfield,,29709,,,
green-river-country-club-13,Green River Country Club,13,,,,,,Chesterfield,,29709,,,
green-river-country-club-14,Green River Country Club,14,,,,,,Chesterfield,,29709,,,
green-river-country-club-15,Green River Country Club,15,,,,,,Chesterfield,,29709,,,
green-river-country-club-16,Green River Country Club,16,,,,,,Chesterfield,,29709,,,
green-river-country-club-17,Green River Country Club,17,,,,,,Chesterfield,,29709,,,
green-river-country-club-18,Green River Country Club,18,,,,,,Chesterfield,,29709,,,
green-valley-country-club-1,Green Valley Country Club,1,,,,,,Greenville,,29615,,,
green-valley-country-club-2,Green Valley Country Club,2,,,,,,Greenville,,29615,,,
green-valley-country-club-3,Green Valley Country Club,3,,,,,,Greenville,,29615,,,
green-valley-country-club-4,Green Valley Country Club,4,,,,,,Greenville,,29615,,,
green-valley-country-club-5,Green Valley Country Club,5,,,,,,Greenville,,29615,,,
green-valley-country-club-6,Green Valley Country Club,6,,,,,,Greenville,,29615,,,
green-valley-country-club-7,Green Valley Country Club,7,,,,,,Greenville,,29615,,,
green-valley-country-club-8,Green Valley Country Club,8,,,,,,Greenville,,29615,,,
green-valley-country-club-9,Green Valley Country Club,9,,,,,,Greenville,,29615,,,
green-valley-country-club-10,Green Valley Country Club,10,,,,,,Greenville,,29615,,,
green-valley-country-club-11,Green Valley Country Club,11,,,,,,Greenville,,29615,,,
green-valley-country-club-12,Green Valley Country Club,12,,,,,,Greenville,,29615,,,
green-valley-country-club-13,Green Valley Country Club,13,,,,,,Greenville,,29615,,,
green-valley-country-club-14,Green Valley Country Club,14,,,,,,Greenville,,29615,,,
green-valley-country-club-15,Green Valley Country Club,15,,,,,,Greenville,,29615,,,
green-valley-country-club-16,Green Valley Country Club,16,,,,,,Greenville,,29615,,,
green-valley-country-club-17,Green Valley Country Club,17,,,,,,Greenville,,29615,,,
green-valley-country-club-18,Green Valley Country Club,18,,,,,,Greenville,,29615,,,
greenville-country-club-1,Greenville Country Club,1,,,,,,Greenville,,29615,,,
greenville-country-club-2,Greenville Country Club,2,,,,,,Greenville,,29615,,,
greenville-country-club-3,Greenville Country Club,3,,,,,,Greenville,,29615,,,
greenville-country-club-4,Greenville Country Club,4,,,,,,Greenville,,29615,,,
greenville-country-club-5,Greenville Country Club,5,,,,,,Greenville,,29615,,,
greenville-country-club-6,Greenville Country Club,6,,,,,,Greenville,,29615,,,
greenville-country-club-7,Greenville Country Club,7,,,,,,Greenville,,29615,,,
greenville-country-club-8,Greenville Country Club,8,,,,,,Greenville,,29615,,,
greenville-country-club-9,Greenville Country Club,9,,,,,,Greenville,,29615,,,
greenville-country-club-10,Greenville Country Club,10,,,,,,Greenville,,29615,,,
greenville-country-club-11,Greenville Country Club,11,,,,,,Greenville,,29615,,,
greenville-country-club-12,Greenville Country Club,12,,,,,,Greenville,,29615,,,
greenville-country-club-13,Greenville Country Club,13,,,,,,Greenville,,29615,,,
greenville-country-club-14,Greenville Country Club,14,,,,,,Greenville,,29615,,,
greenville-country-club-15,Greenville Country Club,15,,,,,,Greenville,,29615,,,
greenville-country-club-16,Greenville Country Club,16,,,,,,Greenville,,29615,,,
greenville-country-club-17,Greenville Country Club,17,,,,,,Greenville,,29615,,,
greenville-country-club-18,Greenville Country Club,18,,,,,,Greenville,,29615,,,
greenwood-country-club-1,Greenwood Country Club,1,,,,,,Greenwood,,29649,,,
greenwood-country-club-2,Greenwood Country Club,2,,,,,,Greenwood,,29649,,,
greenwood-country-club-3,Greenwood Country Club,3,,,,,,Greenwood,,29649,,,
greenwood-country-club-4,Greenwood Country Club,4,,,,,,Greenwood,,29649,,,
greenwood-country-club-5,Greenwood Country Club,5,,,,,,Greenwood,,29649,,,
greenwood-country-club-6,Greenwood Country Club,6,,,,,,Greenwood,,29649,,,
greenwood-country-club-7,Greenwood Country Club,7,,,,,,Greenwood,,29649,,,
greenwood-country-club-8,Greenwood Country Club,8,,,,,,Greenwood,,29649,,,
greenwood-country-club-9,Greenwood Country Club,9,,,,,,Greenwood,,29649,,,
greenwood-country-club-10,Greenwood Country Club,10,,,,,,Greenwood,,29649,,,
greenwood-country-club-11,Greenwood Country Club,11,,,,,,Greenwood,,29649,,,
greenwood-country-club-12,Greenwood Country Club,12,,,,,,Greenwood,,29649,,,
greenwood-country-club-13,Greenwood Country Club,13,,,,,,Greenwood,,29649,,,
greenwood-country-club-14,Greenwood Country Club,14,,,,,,Greenwood,,29649,,,
greenwood-country-club-15,Greenwood Country Club,15,,,,,,Greenwood,,29649,,,
greenwood-country-club-16,Greenwood Country Club,16,,,,,,Greenwood,,29649,,,
greenwood-country-club-17,Greenwood Country Club,17,,,,,,Greenwood,,29649,,,
greenwood-country-club-18,Greenwood Country Club,18,,,,,,Greenwood,,29649,,,
greer-golf-and-country-club-1,Greer Golf and Country Club,1,,,,,,Greer,,29650,,,
greer-golf-and-country-club-2,Greer Golf and Country Club,2,,,,,,Greer,,29650,,,
greer-golf-and-country-club-3,Greer Golf and Country Club,3,,,,,,Greer,,29650,,,
greer-golf-and-country-club-4,Greer Golf and Country Club,4,,,,,,Greer,,29650,,,
greer-golf-and-country-club-5,Greer Golf and Country Club,5,,,,,,Greer,,29650,,,
greer-golf-and-country-club-6,Greer Golf and Country Club,6,,,,,,Greer,,29650,,,
greer-golf-and-country-club-7,Greer Golf and Country Club,7,,,,,,Greer,,29650,,,
greer-golf-and-country-club-8,Greer Golf and Country Club,8,,,,,,Greer,,29650,,,
greer-golf-and-country-club-9,Greer Golf and Country Club,9,,,,,,Greer,,29650,,,
